,fecha,nasdaq,dowjones,sp500,vix
1895,13.07.2017, 5793.36,21553.09,2447.83,10.26
1896,14.07.2017, 5838.08,21637.74,2459.27,10.09
1897,17.07.2017, 5839.74,21629.72,2459.14,10.28
1898,18.07.2017, 5880.10,21574.73,2460.61,10.44
1899,19.07.2017, 5916.16,21640.75,2473.83,10.03
1900,20.07.2017, 5921.22,21611.78,2473.45, 9.93
1901,21.07.2017, 5921.52,21580.07,2472.54,10.96
1902,24.07.2017, 5941.37,21513.17,2469.91,11.11
1903,25.07.2017, 5930.65,21613.43,2477.13,16.04
1904,26.07.2017, 5950.73,21711.01,2477.83,15.51
1905,27.07.2017, 5917.03,21796.55,2475.42,12.33
1906,28.07.2017, 5908.92,21830.31,2472.10,12.04
1907,31.07.2017, 5880.33,21891.12,2470.30,11.74
1908,01.08.2017, 5895.17,21963.92,2476.35,15.55
1909,02.08.2017, 5914.23,22016.24,2477.57,14.26
1910,03.08.2017, 5891.20,22026.10,2472.16,13.19
1911,04.08.2017, 5899.90,22092.81,2476.83,11.35
1912,07.08.2017, 5934.73,22118.42,2480.91,12.25
1913,08.08.2017, 5926.35,22085.34,2474.92,12.23
1914,09.08.2017, 5919.39,22048.70,2474.02,11.28
1915,10.08.2017, 5788.19,21844.01,2438.21,11.32
1916,11.08.2017, 5831.53,21858.32,2441.32,11.70
1917,14.08.2017, 5908.17,21993.71,2465.84,11.22
1918,15.08.2017, 5907.73,21998.99,2464.61,10.59
1919,16.08.2017, 5917.42,22024.87,2468.11,10.13
1920,17.08.2017, 5796.32,21750.73,2430.01,12.23
1921,18.08.2017, 5790.91,21674.51,2425.55,11.63
1922,21.08.2017, 5786.54,21703.75,2428.37,11.55
1923,22.08.2017, 5873.33,21899.89,2452.51,12.12
1924,23.08.2017, 5851.78,21812.09,2444.04,10.73
1925,24.08.2017, 5834.44,21783.40,2438.97,10.58
1926,25.08.2017, 5822.53,21813.67,2443.05,10.50
1927,28.08.2017, 5838.08,21808.40,2444.24,10.44
1928,29.08.2017, 5862.14,21865.37,2446.30,10.17
1929,30.08.2017, 5932.90,21892.43,2457.59,10.15
1930,31.08.2017, 5988.60,21948.10,2471.65,10.18
1931,01.09.2017, 5987.90,21987.56,2476.55, 9.78
1932,05.09.2017, 5932.73,21753.31,2457.85, 9.67
1933,06.09.2017, 5951.13,21807.64,2465.54, 9.59
1934,07.09.2017, 5964.31,21784.78,2465.10,10.21
1935,08.09.2017, 5913.37,21797.79,2461.43,10.17
1936,11.09.2017, 5980.52,22057.37,2488.11, 9.87
1937,12.09.2017, 5995.64,22118.86,2496.48, 9.55
1938,13.09.2017, 6004.38,22158.18,2498.37, 9.51
1939,14.09.2017, 5968.82,22203.48,2495.62, 9.45
1940,15.09.2017, 5988.00,22268.34,2500.23, 9.51
1941,18.09.2017, 5981.12,22331.35,2503.87, 9.63
1942,19.09.2017, 5991.08,22370.80,2506.65, 9.19
1943,20.09.2017, 5973.60,22412.59,2508.24, 9.65
1944,21.09.2017, 5934.91,22359.23,2500.60,10.33
1945,22.09.2017, 5932.32,22349.59,2502.22,10.08
1946,25.09.2017, 5867.35,22296.09,2496.66, 9.85
1947,26.09.2017, 5881.34,22284.32,2496.84, 9.91
1948,27.09.2017, 5937.79,22340.71,2507.04, 9.61
1949,28.09.2017, 5933.07,22381.20,2510.06, 9.91
1950,29.09.2017, 5979.30,22405.09,2519.36,10.31
1951,02.10.2017, 5981.92,22557.60,2529.12,10.07
1952,03.10.2017, 5995.06,22641.67,2534.58,10.05
1953,04.10.2017, 5998.84,22661.64,2537.74, 9.97
1954,05.10.2017, 6057.14,22775.39,2552.07,11.07
1955,06.10.2017, 6064.57,22773.67,2549.33,11.16
1956,09.10.2017, 6058.53,22761.07,2544.73,11.23
1957,10.10.2017, 6063.52,22830.68,2550.64,11.30
1958,11.10.2017, 6081.25,22872.89,2555.24, 9.80
1959,12.10.2017, 6069.99,22841.01,2550.93,10.50
1960,13.10.2017, 6092.45,22871.72,2553.17,10.18
1961,16.10.2017, 6114.53,22956.96,2557.64,10.20
1962,17.10.2017, 6122.61,22997.44,2559.36, 9.93
1963,18.10.2017, 6114.35,23157.60,2561.26, 9.14
1964,19.10.2017, 6092.62,23163.04,2562.10, 9.40
1965,20.10.2017, 6108.82,23328.63,2575.21, 9.89
1966,23.10.2017, 6067.83,23273.96,2564.98, 9.78
1967,24.10.2017, 6080.22,23441.76,2569.13,10.50
1968,25.10.2017, 6055.04,23329.46,2557.15,11.29
1969,26.10.2017, 6037.87,23400.86,2560.40,11.50
1970,27.10.2017, 6213.47,23434.19,2581.07,11.59
1971,30.10.2017, 6227.59,23348.74,2572.83,13.13
1972,31.10.2017, 6248.56,23377.24,2575.26,11.76
1973,01.11.2017, 6248.65,23435.01,2579.36,11.43
1974,02.11.2017, 6236.39,23516.26,2579.85,10.65
1975,03.11.2017, 6295.58,23539.19,2587.84, 9.73
1976,06.11.2017, 6313.61,23548.42,2591.13, 9.88
1977,07.11.2017, 6320.78,23557.23,2590.64, 9.67
1978,08.11.2017, 6345.81,23563.36,2594.38, 9.87
1979,09.11.2017, 6312.21,23461.94,2584.62,10.03
1980,10.11.2017, 6309.07,23422.21,2582.30,10.70
1981,13.11.2017, 6316.18,23439.70,2584.84,11.28
1982,14.11.2017, 6293.64,23409.47,2578.87,11.43
1983,15.11.2017, 6258.36,23271.28,2564.62,11.68
1984,16.11.2017, 6339.14,23458.36,2585.64,11.33
1985,17.11.2017, 6314.51,23358.24,2578.85,11.02
1986,20.11.2017, 6308.61,23430.33,2582.14,10.16
1987,21.11.2017, 6378.63,23590.83,2599.03, 9.58
1988,22.11.2017, 6386.12,23526.18,2597.08, 9.34
1989,24.11.2017, 6409.29,23557.99,2602.42, 9.92
1990,27.11.2017, 6405.97,23580.78,2601.42,10.18
1991,28.11.2017, 6422.56,23836.71,2627.04,10.49
1992,29.11.2017, 6311.38,23940.68,2626.07, 9.42
1993,30.11.2017, 6365.56,24272.35,2647.58, 9.53
1994,01.12.2017, 6337.87,24231.59,2642.22,10.03
1995,04.12.2017, 6263.70,24290.05,2639.44, 9.72
1996,05.12.2017, 6265.11,24180.64,2629.57, 9.62
1997,06.12.2017, 6293.05,24140.91,2629.27, 9.90
1998,07.12.2017, 6316.28,24211.48,2636.98,10.25
1999,08.12.2017, 6344.57,24329.16,2651.50,10.47
2000,11.12.2017, 6393.89,24386.03,2659.99,10.18
2001,12.12.2017, 6383.65,24504.80,2664.11,11.04
2002,13.12.2017, 6394.67,24585.43,2662.85, 9.77
2003,14.12.2017, 6389.91,24508.66,2652.01, 9.15
2004,15.12.2017, 6466.32,24651.74,2675.81, 9.22
2005,18.12.2017, 6513.27,24792.20,2690.16, 9.22
2006,19.12.2017, 6480.67,24754.75,2681.47, 9.52
2007,20.12.2017, 6472.48,24726.65,2679.25,10.08
2008,21.12.2017, 6472.69,24782.29,2684.57, 9.82
2009,22.12.2017, 6465.17,24754.06,2683.34, 9.88
2010,26.12.2017, 6433.16,24746.21,2680.50,10.16
2011,27.12.2017, 6435.15,24774.30,2682.62,11.66
2012,28.12.2017, 6441.42,24837.51,2687.54,11.91
2013,29.12.2017, 6396.42,24719.22,2673.61,12.22
2014,02.01.2018, 6511.34,24824.01,2695.81,11.27
2015,03.01.2018, 6575.80,24922.68,2713.06,11.03
2016,04.01.2018, 6584.58,25075.13,2723.99,11.10
2017,05.01.2018, 6653.29,25295.87,2743.15,11.47
2018,08.01.2018, 6676.63,25283.00,2747.71,11.58
2019,09.01.2018, 6677.94,25385.80,2751.29,11.08
2020,10.01.2018, 6662.66,25369.13,2748.23,13.84
2021,11.01.2018, 6708.49,25574.73,2767.56,14.79
2022,12.01.2018, 6758.54,25803.19,2786.24,13.54
2023,16.01.2018, 6737.14,25792.86,2776.42,13.47
2024,17.01.2018, 6810.28,26115.65,2802.56,17.31
2025,18.01.2018, 6811.38,26017.81,2798.03,37.32
2026,19.01.2018, 6834.33,26071.72,2810.30,29.98
2027,22.01.2018, 6906.28,26214.60,2832.97,27.73
2028,23.01.2018, 6963.46,26210.81,2839.13,33.46
2029,24.01.2018, 6919.35,26252.12,2837.54,29.06
2030,25.01.2018, 6916.30,26392.79,2839.25,25.61
2031,26.01.2018, 7022.97,26616.71,2872.87,24.97
2032,29.01.2018, 6988.31,26439.48,2853.53,19.26
2033,30.01.2018, 6930.73,26076.89,2822.43,19.13
2034,31.01.2018, 6949.99,26149.39,2823.81,19.46
2035,01.02.2018, 6901.50,26186.71,2821.98,20.60
2036,02.02.2018, 6760.29,25520.96,2762.13,20.02
2037,05.02.2018, 6495.92,24345.75,2648.94,18.72
2038,06.02.2018, 6665.98,24912.77,2695.14,16.49
2039,07.02.2018, 6582.02,24893.35,2681.66,15.80
2040,08.02.2018, 6306.10,23860.46,2581.00,18.59
2041,09.02.2018, 6412.68,24190.90,2619.55,19.85
2042,12.02.2018, 6523.85,24601.27,2656.00,22.47
2043,13.02.2018, 6553.86,24640.45,2662.94,19.59
2044,14.02.2018, 6675.03,24893.49,2698.63,18.73
2045,15.02.2018, 6794.92,25200.37,2731.20,18.36
2046,16.02.2018, 6770.66,25219.38,2732.22,17.76
2047,20.02.2018, 6779.69,24964.75,2716.26,16.54
2048,21.02.2018, 6759.26,24797.78,2701.33,14.64
2049,22.02.2018, 6761.85,24962.48,2703.96,15.78
2050,23.02.2018, 6896.60,25309.99,2747.30,16.35
2051,26.02.2018, 6989.10,25709.27,2779.60,17.23
2052,27.02.2018, 6900.35,25410.03,2744.28,16.59
2053,28.02.2018, 6854.42,25029.20,2713.83,15.80
2054,01.03.2018, 6750.54,24608.98,2677.67,19.02
2055,02.03.2018, 6811.04,24538.06,2691.25,18.20
2056,05.03.2018, 6881.28,24874.76,2720.94,17.86
2057,06.03.2018, 6913.02,24884.12,2728.12,23.34
2058,07.03.2018, 6929.39,24801.36,2726.80,24.87
2059,08.03.2018, 6966.43,24895.21,2738.97,21.03
2060,09.03.2018, 7101.18,25335.74,2786.57,22.50
2061,12.03.2018, 7131.12,25178.61,2783.02,22.87
2062,13.03.2018, 7046.51,25007.03,2765.31,19.97
2063,14.03.2018, 7040.98,24758.12,2749.48,23.62
2064,15.03.2018, 7030.97,24873.66,2747.33,21.10
2065,16.03.2018, 7019.95,24946.51,2752.01,20.06
2066,19.03.2018, 6864.88,24610.91,2712.92,18.94
2067,20.03.2018, 6885.92,24727.27,2716.94,21.49
2068,21.03.2018, 6853.45,24682.31,2711.93,21.77
2069,22.03.2018, 6682.26,23957.89,2643.69,20.47
2070,23.03.2018, 6508.09,23533.20,2588.26,20.24
2071,26.03.2018, 6753.83,24202.60,2658.55,18.49
2072,27.03.2018, 6529.84,23857.71,2612.62,17.41
2073,28.03.2018, 6460.81,23848.42,2605.00,16.56
2074,29.03.2018, 6581.13,24103.11,2640.87,15.25
2075,02.04.2018, 6390.84,23644.19,2581.88,15.60
2076,03.04.2018, 6458.83,24033.36,2614.45,15.96
2077,04.04.2018, 6560.06,24264.30,2644.69,16.88
2078,05.04.2018, 6594.84,24505.22,2662.84,16.34
2079,06.04.2018, 6433.21,23932.76,2604.47,18.02
2080,09.04.2018, 6472.34,23979.10,2613.16,17.84
2081,10.04.2018, 6615.87,24408.00,2656.87,16.24
2082,11.04.2018, 6583.44,24189.45,2642.19,15.41
2083,12.04.2018, 6656.26,24483.05,2663.99,15.93
2084,13.04.2018, 6628.34,24360.14,2656.30,15.49
2085,16.04.2018, 6675.18,24573.04,2677.84,15.97
2086,17.04.2018, 6816.37,24786.63,2706.39,15.90
2087,18.04.2018, 6833.21,24748.07,2708.64,14.77
2088,19.04.2018, 6774.89,24664.89,2693.13,14.75
2089,20.04.2018, 6667.75,24462.94,2670.14,14.71
2090,23.04.2018, 6648.80,24448.69,2670.29,13.42
2091,24.04.2018, 6509.05,24024.13,2634.56,13.23
2092,25.04.2018, 6513.94,24083.83,2639.40,12.65
2093,26.04.2018, 6649.65,24322.34,2666.94,12.93
2094,27.04.2018, 6656.35,24311.19,2669.91,14.63
2095,30.04.2018, 6605.57,24163.15,2648.05,13.42
2096,01.05.2018, 6681.96,24099.05,2654.80,13.43
2097,02.05.2018, 6644.48,23924.98,2635.67,13.42
2098,03.05.2018, 6643.48,23930.15,2629.73,13.08
2099,04.05.2018, 6769.12,24262.51,2663.42,13.22
2100,07.05.2018, 6821.87,24357.32,2672.63,12.58
2101,08.05.2018, 6815.48,24360.21,2671.92,12.53
2102,09.05.2018, 6893.21,24542.54,2697.79,13.22
2103,10.05.2018, 6963.55,24739.53,2723.07,17.02
2104,11.05.2018, 6952.56,24831.17,2727.72,14.94
2105,14.05.2018, 6964.37,24899.41,2730.13,15.43
2106,15.05.2018, 6888.54,24706.41,2711.45,13.46
2107,16.05.2018, 6929.97,24768.93,2722.46,12.74
2108,17.05.2018, 6901.63,24713.98,2720.13,12.40
2109,18.05.2018, 6866.25,24715.09,2712.97,11.64
2110,21.05.2018, 6905.53,25013.29,2733.01,12.13
2111,22.05.2018, 6893.62,24834.41,2724.44,12.18
2112,23.05.2018, 6953.63,24886.81,2733.29,12.35
2113,24.05.2018, 6949.70,24811.76,2727.76,12.34
2114,25.05.2018, 6960.92,24753.09,2721.33,12.94
2115,29.05.2018, 6926.54,24361.45,2689.86,12.12
2116,30.05.2018, 6976.37,24667.78,2724.01,11.98
2117,31.05.2018, 6967.73,24415.84,2705.27,12.31
2118,01.06.2018, 7083.93,24635.21,2734.62,13.35
2119,04.06.2018, 7143.57,24813.69,2746.87,12.79
2120,05.06.2018, 7166.75,24799.98,2748.80,14.64
2121,06.06.2018, 7210.08,25146.39,2772.35,13.77
2122,07.06.2018, 7152.83,25241.41,2770.37,17.33
2123,08.06.2018, 7152.62,25316.53,2779.03,15.92
2124,11.06.2018, 7168.48,25322.31,2782.00,17.91
2125,12.06.2018, 7209.18,25320.73,2786.85,16.85
2126,13.06.2018, 7205.26,25201.20,2775.63,16.09
2127,14.06.2018, 7279.59,25175.31,2782.49,15.60
2128,15.06.2018, 7255.76,25090.48,2779.66,16.14
2129,18.06.2018, 7251.41,24987.47,2773.75,14.97
2130,19.06.2018, 7228.04,24700.21,2762.59,13.37
2131,20.06.2018, 7280.70,24657.80,2767.32,12.69
2132,21.06.2018, 7217.49,24461.70,2749.76,12.64
2133,22.06.2018, 7197.51,24580.89,2754.88,13.63
2134,25.06.2018, 7038.17,24252.80,2717.07,12.58
2135,26.06.2018, 7068.19,24283.11,2723.06,12.18
2136,27.06.2018, 6969.67,24117.59,2699.63,12.83
2137,28.06.2018, 7031.60,24216.05,2716.31,12.06
2138,29.06.2018, 7040.80,24271.41,2718.37,12.10
2139,02.07.2018, 7097.82,24307.18,2726.71,12.87
2140,03.07.2018, 7014.55,24174.82,2713.22,12.86
2141,05.07.2018, 7101.05,24356.74,2736.61,12.62
2142,06.07.2018, 7207.33,24456.48,2759.82,12.41
2143,09.07.2018, 7276.00,24776.59,2784.17,12.29
2144,10.07.2018, 7282.60,24919.66,2793.84,12.14
2145,11.07.2018, 7243.98,24700.45,2774.02,13.03
2146,12.07.2018, 7366.25,24924.89,2798.29,14.26
2147,13.07.2018, 7375.82,25019.41,2801.31,12.83
2148,16.07.2018, 7357.90,25064.36,2798.43,13.15
2149,17.07.2018, 7403.89,25119.89,2809.55,12.19
2150,18.07.2018, 7390.13,25199.29,2815.62,11.64
2151,19.07.2018, 7352.36,25064.50,2804.49,11.27
2152,20.07.2018, 7350.23,25058.12,2801.83,10.93
2153,23.07.2018, 7371.78,25044.29,2806.98,10.85
2154,24.07.2018, 7406.25,25241.94,2820.40,11.27
2155,25.07.2018, 7508.59,25414.10,2846.07,13.16
2156,26.07.2018, 7400.75,25527.07,2837.44,14.78
2157,27.07.2018, 7296.78,25451.06,2818.82,13.31
2158,30.07.2018, 7193.10,25306.83,2802.60,14.64
2159,31.07.2018, 7231.98,25415.19,2816.29,13.45
2160,01.08.2018, 7272.89,25333.82,2813.36,12.64
2161,02.08.2018, 7372.15,25326.16,2827.22,12.49
2162,03.08.2018, 7395.49,25462.58,2840.35,12.86
2163,06.08.2018, 7438.99,25502.18,2850.40,12.25
2164,07.08.2018, 7462.65,25628.91,2858.45,12.41
2165,08.08.2018, 7469.55,25583.75,2857.70,11.99
2166,09.08.2018, 7466.96,25509.23,2853.58,12.16
2167,10.08.2018, 7408.30,25313.14,2833.28,12.50
2168,13.08.2018, 7401.17,25187.70,2821.93,12.25
2169,14.08.2018, 7447.17,25299.92,2839.96,13.53
2170,15.08.2018, 7354.66,25162.41,2818.37,12.86
2171,16.08.2018, 7374.30,25558.73,2840.69,13.16
2172,17.08.2018, 7377.54,25669.32,2850.13,13.91
2173,20.08.2018, 7371.42,25758.69,2857.05,14.65
2174,21.08.2018, 7397.23,25822.29,2862.96,14.88
2175,22.08.2018, 7424.60,25733.60,2861.82,14.16
2176,23.08.2018, 7413.84,25656.98,2856.98,13.22
2177,24.08.2018, 7485.40,25790.35,2874.69,13.14
2178,27.08.2018, 7559.13,26049.64,2896.74,12.37
2179,28.08.2018, 7570.25,26064.02,2897.52,12.07
2180,29.08.2018, 7660.18,26124.57,2914.04,13.68
2181,30.08.2018, 7642.67,25986.92,2901.13,12.79
2182,31.08.2018, 7654.55,25964.82,2901.52,11.75
2183,04.09.2018, 7622.32,25952.48,2896.72,11.80
2184,05.09.2018, 7523.26,25974.99,2888.60,11.68
2185,06.09.2018, 7453.17,25995.87,2878.05,12.20
2186,07.09.2018, 7430.26,25916.54,2871.68,12.42
2187,10.09.2018, 7447.68,25857.07,2877.13,12.89
2188,11.09.2018, 7507.87,25971.06,2887.89,12.41
2189,12.09.2018, 7488.06,25998.92,2888.92,12.12
2190,13.09.2018, 7561.69,26145.99,2904.18,12.00
2191,14.09.2018, 7545.50,26154.67,2904.98,12.05
2192,17.09.2018, 7434.73,26062.12,2888.80,11.61
2193,18.09.2018, 7494.40,26246.96,2904.31,14.22
2194,19.09.2018, 7490.32,26405.76,2907.95,14.82
2195,20.09.2018, 7569.03,26656.98,2930.75,15.69
2196,21.09.2018, 7531.07,26743.50,2929.67,15.95
2197,24.09.2018, 7548.75,26562.05,2919.37,22.96
2198,25.09.2018, 7563.19,26492.21,2915.56,24.98
2199,26.09.2018, 7563.09,26385.28,2905.97,21.31
2200,27.09.2018, 7629.57,26439.93,2914.00,21.30
2201,28.09.2018, 7627.65,26458.31,2913.98,17.62
2202,01.10.2018, 7645.45,26651.21,2924.59,17.40
2203,02.10.2018, 7628.28,26773.94,2923.43,20.06
2204,03.10.2018, 7637.43,26828.39,2925.51,19.89
2205,04.10.2018, 7490.00,26627.48,2901.61,19.64
2206,05.10.2018, 7399.01,26447.05,2885.57,20.71
2207,08.10.2018, 7352.82,26486.78,2884.43,25.23
2208,09.10.2018, 7371.61,26430.57,2880.34,24.22
2209,10.10.2018, 7044.50,25598.74,2785.68,24.16
2210,11.10.2018, 6964.03,25052.83,2728.37,24.70
2211,12.10.2018, 7157.21,25339.99,2767.13,23.35
2212,15.10.2018, 7068.67,25250.55,2750.79,21.23
2213,16.10.2018, 7276.43,25798.42,2809.92,19.34
2214,17.10.2018, 7278.63,25706.68,2809.21,19.51
2215,18.10.2018, 7116.09,25379.45,2768.78,19.96
2216,19.10.2018, 7107.23,25444.34,2767.78,19.91
2217,22.10.2018, 7141.21,25317.41,2755.88,16.36
2218,23.10.2018, 7118.67,25191.43,2740.69,16.72
2219,24.10.2018, 6789.15,24583.42,2656.10,17.36
2220,25.10.2018, 7016.39,24984.55,2705.57,20.45
2221,26.10.2018, 6852.40,24688.31,2658.69,20.02
2222,29.10.2018, 6713.90,24442.92,2641.25,21.25
2223,30.10.2018, 6810.12,24874.64,2682.63,19.98
2224,31.10.2018, 6967.10,25115.76,2711.74,18.14
2225,01.11.2018, 7069.17,25380.74,2740.37,20.10
2226,02.11.2018, 6965.29,25270.83,2723.06,22.48
2227,05.11.2018, 6937.09,25461.70,2738.31,20.80
2228,06.11.2018, 6988.85,25635.01,2755.45,21.52
2229,07.11.2018, 7203.13,26180.30,2813.89,18.90
2230,08.11.2018, 7158.59,26191.22,2806.83,19.02
2231,09.11.2018, 7039.15,25989.30,2781.01,18.49
2232,12.11.2018, 6829.10,25387.18,2726.22,18.79
2233,13.11.2018, 6830.91,25286.49,2722.18,18.07
2234,14.11.2018, 6769.87,25080.50,2701.58,16.44
2235,15.11.2018, 6890.45,25289.27,2730.20,20.74
2236,16.11.2018, 6867.02,25413.22,2736.27,21.19
2237,19.11.2018, 6642.92,25017.44,2690.73,23.23
2238,20.11.2018, 6526.96,24465.64,2641.89,22.64
2239,21.11.2018, 6575.66,24464.69,2649.93,21.76
2240,23.11.2018, 6527.35,24285.95,2632.56,21.46
2241,26.11.2018, 6678.34,24640.24,2673.45,20.65
2242,27.11.2018, 6701.04,24748.73,2682.17,21.63
2243,28.11.2018, 6913.33,25366.43,2743.79,24.52
2244,29.11.2018, 6892.40,25338.84,2737.76,25.58
2245,30.11.2018, 6949.01,25538.46,2760.17,25.58
2246,03.12.2018, 7062.13,25826.43,2790.37,28.38
2247,04.12.2018, 6795.21,25027.07,2700.06,30.11
2248,06.12.2018, 6838.85,24947.67,2695.95,36.07
2249,07.12.2018, 6613.27,24388.95,2633.08,30.41
2250,10.12.2018, 6682.74,24423.26,2637.72,29.96
2251,11.12.2018, 6704.24,24370.24,2636.78,28.34
2252,12.12.2018, 6763.96,24527.27,2651.07,25.42
2253,13.12.2018, 6767.97,24597.38,2650.54,23.22
2254,14.12.2018, 6594.96,24100.51,2599.95,25.45
2255,17.12.2018, 6448.39,23592.98,2545.94,21.38
2256,18.12.2018, 6491.52,23675.64,2546.16,21.40
2257,19.12.2018, 6342.97,23323.66,2506.96,20.47
2258,20.12.2018, 6243.19,22859.60,2467.42,19.98
2259,21.12.2018, 6046.56,22445.37,2416.62,19.50
2260,24.12.2018, 5899.35,21792.20,2351.10,18.19
2261,26.12.2018, 6262.77,22878.45,2467.70,19.07
2262,27.12.2018, 6288.30,23138.82,2488.83,18.60
2263,28.12.2018, 6285.27,23062.40,2485.74,19.04
2264,31.12.2018, 6329.97,23327.46,2506.85,18.06
2265,02.01.2019, 6360.87,23346.24,2510.03,17.80
2266,03.01.2019, 6147.13,22686.22,2447.89,20.80
2267,04.01.2019, 6422.67,23433.16,2531.94,19.52
2268,07.01.2019, 6488.25,23531.35,2549.69,18.89
2269,08.01.2019, 6551.85,23787.45,2574.41,17.42
2270,09.01.2019, 6600.69,23879.12,2584.96,18.87
2271,10.01.2019, 6620.94,24001.92,2596.64,19.13
2272,11.01.2019, 6601.40,23995.95,2596.26,17.66
2273,14.01.2019, 6541.04,23909.84,2582.61,16.57
2274,15.01.2019, 6669.64,24065.59,2610.30,16.14
2275,16.01.2019, 6668.56,24207.16,2616.10,15.73
2276,17.01.2019, 6718.45,24370.10,2635.96,15.57
2277,18.01.2019, 6784.61,24706.35,2670.71,15.38
2278,22.01.2019, 6646.81,24404.48,2632.90,16.37
2279,23.01.2019, 6658.76,24575.62,2638.70,15.72
2280,24.01.2019, 6702.55,24553.24,2642.33,15.97
2281,25.01.2019, 6787.37,24737.20,2664.76,15.43
2282,28.01.2019, 6697.09,24528.22,2643.85,15.65
2283,29.01.2019, 6632.79,24579.96,2640.00,16.22
2284,30.01.2019, 6807.91,25014.86,2681.05,14.91
2285,31.01.2019, 6906.84,24999.67,2704.10,14.88
2286,01.02.2019, 6875.52,25063.89,2706.53,14.02
2287,04.02.2019, 6959.96,25239.37,2724.87,14.46
2288,05.02.2019, 7023.52,25411.52,2737.70,13.51
2289,06.02.2019, 6997.62,25390.30,2731.61,14.85
2290,07.02.2019, 6904.98,25169.53,2706.05,15.17
2291,08.02.2019, 6913.13,25106.33,2707.88,14.70
2292,11.02.2019, 6909.19,25053.11,2709.80,14.78
2293,12.02.2019, 7014.67,25425.76,2744.73,13.57
2294,13.02.2019, 7015.88,25543.27,2753.03,14.63
2295,14.02.2019, 7022.42,25439.39,2745.73,14.74
2296,15.02.2019, 7055.18,25883.25,2775.60,15.74
2297,19.02.2019, 7066.61,25891.32,2779.76,16.59
2298,20.02.2019, 7062.34,25954.44,2784.70,16.05
2299,21.02.2019, 7035.16,25850.63,2774.88,14.33
2300,22.02.2019, 7090.62,26031.81,2792.67,13.77
2301,25.02.2019, 7115.43,26091.95,2796.11,13.41
2302,26.02.2019, 7123.22,26057.98,2793.90,13.50
2303,27.02.2019, 7117.01,25985.16,2792.38,12.88
2304,28.02.2019, 7097.52,25916.00,2784.49,13.10
2305,01.03.2019, 7151.57,26026.32,2803.69,13.56
2306,04.03.2019, 7150.83,25819.65,2792.81,13.91
2307,05.03.2019, 7156.78,25806.63,2789.65,13.63
2308,06.03.2019, 7112.47,25673.46,2771.45,16.48
2309,07.03.2019, 7026.88,25473.23,2748.93,16.33
2310,08.03.2019, 7015.69,25450.24,2743.07,14.68
2311,11.03.2019, 7164.02,25650.88,2783.30,15.15
2312,12.03.2019, 7201.28,25554.66,2791.52,14.43
2313,13.03.2019, 7256.98,25702.89,2810.92,13.71
2314,14.03.2019, 7243.01,25709.94,2808.48,13.40
2315,15.03.2019, 7306.99,25848.87,2822.48,13.36
2316,18.03.2019, 7326.28,25914.10,2832.94,13.74
2317,19.03.2019, 7349.28,25887.38,2832.57,13.58
2318,20.03.2019, 7380.75,25745.67,2824.23,12.82
2319,21.03.2019, 7493.27,25962.51,2854.88,13.18
2320,22.03.2019, 7326.06,25502.32,2800.71,14.28
2321,25.03.2019, 7316.96,25516.83,2798.36,13.30
2322,26.03.2019, 7351.15,25657.73,2818.46,13.02
2323,27.03.2019, 7308.19,25625.59,2805.37,12.01
2324,28.03.2019, 7320.47,25717.46,2815.44,12.32
2325,29.03.2019, 7378.77,25928.68,2834.40,12.18
2326,01.04.2019, 7478.42,26258.42,2867.19,12.60
2327,02.04.2019, 7499.64,26179.13,2867.24,12.09
2328,03.04.2019, 7544.97,26218.13,2873.40,12.09
2329,04.04.2019, 7540.57,26384.63,2879.39,12.42
2330,05.04.2019, 7578.84,26424.99,2892.74,12.28
2331,08.04.2019, 7599.74,26341.02,2895.77,13.14
2332,09.04.2019, 7568.49,26150.58,2878.20,13.25
2333,10.04.2019, 7611.49,26157.16,2888.21,12.73
2334,11.04.2019, 7594.89,26143.05,2888.32,13.11
2335,12.04.2019, 7628.15,26412.30,2907.41,13.12
2336,15.04.2019, 7629.12,26384.77,2905.58,14.80
2337,16.04.2019, 7654.73,26452.66,2907.06,14.42
2338,17.04.2019, 7680.72,26449.54,2900.45,12.87
2339,18.04.2019, 7689.72,26559.54,2905.03,15.44
2340,22.04.2019, 7713.49,26511.05,2907.97,19.32
2341,23.04.2019, 7810.71,26656.39,2933.68,19.40
2342,24.04.2019, 7784.41,26597.05,2927.25,19.10
2343,25.04.2019, 7816.92,26462.08,2926.17,16.04
2344,26.04.2019, 7826.68,26543.33,2939.88,20.55
2345,29.04.2019, 7839.04,26554.39,2943.03,18.06
2346,30.04.2019, 7781.46,26592.91,2945.83,16.44
2347,01.05.2019, 7751.85,26430.14,2923.73,15.29
2348,02.05.2019, 7724.06,26307.79,2917.52,15.96
2349,03.05.2019, 7845.73,26504.95,2945.64,16.31
2350,06.05.2019, 7794.09,26438.48,2932.47,14.95
2351,07.05.2019, 7640.15,25965.09,2884.05,14.75
2352,08.05.2019, 7617.55,25967.33,2879.42,16.92
2353,09.05.2019, 7582.75,25828.36,2870.72,15.85
2354,10.05.2019, 7586.53,25942.37,2881.40,17.50
2355,13.05.2019, 7324.13,25324.99,2811.87,17.90
2356,14.05.2019, 7401.88,25532.05,2834.41,17.30
2357,15.05.2019, 7503.25,25648.02,2850.96,18.71
2358,16.05.2019, 7580.14,25862.68,2876.32,18.86
